seed,variant,steps,neuron_count,total_spikes,mean_firing_rate_hz,normalized_voltage_energy,mean_gate,gate_variance,population_spike_count_fano,mean_pairwise_spike_correlation,pairwise_correlation_pairs,binned_coincidence_rate,active_fraction,globally_computed_gate_mean,globally_computed_gate_variance,effective_gate_count,effective_gate_mean,effective_gate_variance,effective_gate_entropy_bits,effective_gate_minimum,effective_gate_maximum,spike_event_count,event_feature_mean,event_feature_variance,event_feature_minimum,event_feature_maximum,event_ei_balance_mean,event_ei_balance_variance,event_membrane_slope_mean,event_membrane_slope_variance,event_threshold_overshoot_mean,event_threshold_overshoot_variance,event_isi_state_mean,event_isi_state_variance,finite,voltage_rmse_vs_projection,spike_disagreement_vs_projection
23,disabled,420,16,158,23.511904761904763,0.5147768762618954,1.0,0.0,1.3833031910184646,0.0315487197139461,120,0.4620253164556962,1.0,1.0,0.0,157,1.0,0.0,0.0,1.0,1.0,158,0.44964538691775774,0.06588470048773537,-0.3960558686830341,0.7885265520704147,0.7876628728563583,0.20285615401551818,0.5026050833803611,0.04951335038013886,0.29217796439668375,0.04589544030763768,-0.1744886386468921,0.12624704117394428,True,8.328062541696045,274
38,kernel_projection,420,16,140,20.833333333333336,0.5149907590904497,0.7861271872167058,0.06778952045139243,1.4238095195380953,0.030007468256354655,120,0.44285714285714284,1.0,0.7899406459025792,0.06543035484589108,140,0.6936476883755262,0.11063231715142541,0.8224042259549891,0.12831094353493544,0.8893483542089315,140,0.32280367027625506,0.13397052192675518,-0.5117186207345661,0.775363335835692,0.5417679123699978,0.5004855258838375,0.47918676411059197,0.04069012956746819,0.270041801359245,0.048205518324918484,-0.2710322795163941,0.11508155895065662,True,0.0,0
38,kernel_ei_only,420,16,137,20.386904761904763,0.5225026177171932,0.7873805746808221,0.06694654944600024,1.6957073288299829,0.048218927262006,120,0.5036496350364964,1.0,0.7908477128124765,0.0649202738045333,137,0.7063498457730072,0.09856570065110563,1.0305589347843862,0.12831078135055368,0.8893414107999109,137,0.5654205620347692,0.474709433740374,-0.9999999996624456,0.9999999999623866,0.5654205620347692,0.474709433740374,0.5120073954107711,0.04018883335332287,0.28557620596264965,0.04878921678983401,-0.28511736321192743,0.11555339764605833,True,6.222245991665519,235
38,kernel_slope_only,420,16,149,22.172619047619047,0.5031220839626196,0.7817103470171446,0.07021902497226522,1.4237615811576934,0.03206429826951738,120,0.3959731543624161,1.0,0.7813336181691335,0.07019481764307765,149,0.8893407467376404,2.2271437829233012e-13,0.49012248361792965,0.8893405148816012,0.8893456879831814,149,0.5275020986317446,0.04758618157773258,0.028058821525095933,0.957040000593372,0.615351521514437,0.4427648823318054,0.5275020986317446,0.04758618157773258,0.301299571640231,0.04673478251528411,-0.21008680223219284,0.1308402623872161,True,7.900819760250613,251
38,kernel_overshoot_only,420,16,149,22.172619047619047,0.5031221384204093,0.7817103677942276,0.0702190306774105,1.4237615811576934,0.03206429826951738,120,0.3959731543624161,1.0,0.7813336173567901,0.0701948186999694,149,0.8893417204352421,1.2115956561826519e-11,0.4291734677995299,0.8893405267455539,0.8893793991467712,149,0.3013014977560797,0.04673498881891092,0.0038268570040757835,0.8895084534962068,0.615351495316648,0.4427649270664583,0.5275021997077544,0.0475862053431268,0.3013014977560797,0.04673498881891092,-0.21008680223219284,0.1308402623872161,True,7.900820095608682,251
38,kernel_isi_only,420,16,112,16.666666666666668,0.6109789610232225,0.7991505425787748,0.0603967989779388,3.1440476072574404,0.14648910411622276,120,0.8303571428571429,1.0,0.8115708922189565,0.052800995140255505,112,0.12831102549277953,1.4956877272940743e-14,1.5643599288921353,0.12831078135055363,0.12831138839890943,112,-0.46949821168311084,0.0485722534580437,-1.0,-0.21874432928295773,0.49533822658856436,0.629642570746074,0.37585311704371005,0.006067122196168902,0.1968865674691717,0.017211886103408274,-0.46949821168311084,0.0485722534580437,True,6.971616354393712,214
38,event_constant,420,16,141,20.982142857142858,0.5287917006422705,0.6943770986412986,0.0002229244817062302,1.4444275539547953,0.03390154989756165,120,0.3900709219858156,1.0,0.6936476883755262,0.0,141,0.6936476883755262,0.0,0.0,0.6936476883755262,0.6936476883755262,141,0.33826320625394557,0.12537103426261803,-0.4998030008554793,0.7745506195692706,0.5748082950839652,0.4924119033513751,0.4846236976316408,0.034064682706276786,0.27028717975597,0.0375053254060194,-0.26679556575473107,0.1150055845817948,True,7.384171174008602,243
38,ei_event_constant,420,16,144,21.42857142857143,0.5206836925595266,0.707049012806881,0.0002048216727862124,1.4349206307354496,0.03281134410648977,120,0.4375,1.0,0.7063498457730072,0.0,144,0.7063498457730072,0.0,0.0,0.7063498457730072,0.7063498457730072,144,0.5842099600125521,0.48766445371084033,-0.999999999808512,0.9999999999662901,0.5842099600125521,0.48766445371084033,0.47908216440901935,0.03860819575401884,0.2653651131289845,0.044100514164958186,-0.2559065781320191,0.11637500950338121,True,7.566067133074428,254
38,slope_event_constant,420,16,149,22.172619047619047,0.5031220520667578,0.8896042211501699,2.908646297818761e-05,1.4237615811576934,0.03206429826951738,120,0.3959731543624161,1.0,0.8893407467376404,0.0,149,0.8893407467376404,0.0,0.0,0.8893407467376404,0.8893407467376404,149,0.5275021115056584,0.04758618110752522,0.02805883617285425,0.9570400012658158,0.6153515146026817,0.4427648650953147,0.5275021115056584,0.04758618110752522,0.3012993953886965,0.04673478425792059,-0.21008680223219284,0.1308402623872161,True,7.9008196562760205,251
38,overshoot_event_constant,420,16,149,22.172619047619047,0.5031221255516364,0.8896051925294438,2.9085951113272447e-05,1.4237615811576934,0.03206429826951738,120,0.3959731543624161,1.0,0.8893417204352421,0.0,149,0.8893417204352421,0.0,0.0,0.8893417204352421,0.8893417204352421,149,0.301301284667466,0.046734889926281546,0.0038229331627788786,0.8895097324059946,0.6153515146026834,0.44276486509531804,0.5275022420473925,0.04758622100175782,0.301301284667466,0.046734889926281546,-0.21008680223219284,0.1308402623872161,True,7.90082003690311,251
