experiment_hash,seed,condition,mode,accuracy,balanced_accuracy,spikes_per_correct,firing_rate_hz,effective_gate,effective_gate_variance,total_spikes
C18E63A3EA120D7C,1973,long_delay,kernel,0.500000000000,0.500000000000,10.500000000000,1.367187500000,0.262853938648,0.084292435429,252
C18E63A3EA120D7C,1973,long_delay,constant,0.479166666667,0.479166666667,10.956521739130,1.367187500000,0.262853938648,0.000000000000,252
C18E63A3EA120D7C,1973,long_delay,disabled,0.458333333333,0.458333333333,12.090909090909,1.443142361111,1.000000000000,0.000000000000,266
C18E63A3EA120D7C,1973,long_delay,sign,0.500000000000,0.500000000000,10.458333333333,1.361762152778,0.239682539683,0.092234819854,251
C18E63A3EA120D7C,1973,long_delay,tanh,0.500000000000,0.500000000000,10.666666666667,1.388888888889,0.410270989065,0.060371778525,256
C18E63A3EA120D7C,1973,long_delay,random,0.375000000000,0.375000000000,14.055555555556,1.372612847222,0.257317837345,0.081534152106,253
C18E63A3EA120D7C,2039,medium_delay,kernel,0.687500000000,0.687500000000,6.606060606061,1.182725694444,0.320095791182,0.109172296908,218
C18E63A3EA120D7C,2039,medium_delay,constant,0.687500000000,0.687500000000,6.606060606061,1.182725694444,0.320095791182,0.000000000000,218
C18E63A3EA120D7C,2039,medium_delay,disabled,0.625000000000,0.625000000000,7.766666666667,1.264105902778,1.000000000000,0.000000000000,233
C18E63A3EA120D7C,2039,medium_delay,sign,0.687500000000,0.687500000000,6.606060606061,1.182725694444,0.301603665521,0.120638894465,218
C18E63A3EA120D7C,2039,medium_delay,tanh,0.687500000000,0.687500000000,6.696969696970,1.199001736111,0.434216059004,0.080311519097,221
C18E63A3EA120D7C,2039,medium_delay,random,0.729166666667,0.729166666667,6.228571428571,1.182725694444,0.317923422996,0.108347165685,218
C18E63A3EA120D7C,2039,long_delay,kernel,0.645833333333,0.645833333333,8.709677419355,1.464843750000,0.294103558849,0.098684509393,270
C18E63A3EA120D7C,2039,long_delay,constant,0.645833333333,0.645833333333,8.806451612903,1.481119791667,0.294103558849,0.000000000000,273
C18E63A3EA120D7C,2039,long_delay,disabled,0.625000000000,0.625000000000,9.866666666667,1.605902777778,1.000000000000,0.000000000000,296
C18E63A3EA120D7C,2039,long_delay,sign,0.645833333333,0.645833333333,8.677419354839,1.459418402778,0.271868978805,0.107956237169,269
C18E63A3EA120D7C,2039,long_delay,tanh,0.645833333333,0.645833333333,8.838709677419,1.486545138889,0.445087826030,0.070444739821,274
C18E63A3EA120D7C,2039,long_delay,random,0.625000000000,0.625000000000,9.133333333333,1.486545138889,0.292215737391,0.097870402976,274
C18E63A3EA120D7C,2111,medium_delay,kernel,0.437500000000,0.437500000000,12.476190476190,1.421440972222,0.312266780262,0.106155327939,262
C18E63A3EA120D7C,2111,medium_delay,constant,0.395833333333,0.395833333333,13.631578947368,1.405164930556,0.312266780262,0.000000000000,259
C18E63A3EA120D7C,2111,medium_delay,disabled,0.437500000000,0.437500000000,13.238095238095,1.508246527778,1.000000000000,0.000000000000,278
C18E63A3EA120D7C,2111,medium_delay,sign,0.416666666667,0.416666666667,13.050000000000,1.416015625000,0.292628992629,0.116997265302,261
C18E63A3EA120D7C,2111,medium_delay,tanh,0.416666666667,0.416666666667,13.200000000000,1.432291666667,0.445323543367,0.074044153392,264
C18E63A3EA120D7C,2111,medium_delay,random,0.395833333333,0.395833333333,13.473684210526,1.388888888889,0.295852453223,0.099433067039,256
C18E63A3EA120D7C,2111,long_delay,kernel,0.562500000000,0.562500000000,8.629629629630,1.264105902778,0.317020616369,0.108005580578,233
C18E63A3EA120D7C,2111,long_delay,constant,0.583333333333,0.583333333333,8.285714285714,1.258680555556,0.317020616369,0.000000000000,232
C18E63A3EA120D7C,2111,long_delay,disabled,0.562500000000,0.562500000000,9.259259259259,1.356336805556,1.000000000000,0.000000000000,250
C18E63A3EA120D7C,2111,long_delay,sign,0.562500000000,0.562500000000,8.629629629630,1.264105902778,0.297544338336,0.119011705060,233
C18E63A3EA120D7C,2111,long_delay,tanh,0.583333333333,0.583333333333,8.428571428571,1.280381944444,0.451133191811,0.062493902912,236
C18E63A3EA120D7C,2111,long_delay,random,0.562500000000,0.562500000000,8.481481481481,1.242404513889,0.326206323751,0.111444039319,229
C18E63A3EA120D7C,2179,medium_delay,kernel,0.500000000000,0.500000000000,10.500000000000,1.367187500000,0.262404163908,0.084066188165,252
C18E63A3EA120D7C,2179,medium_delay,constant,0.458333333333,0.458333333333,11.454545454545,1.367187500000,0.262404163908,0.000000000000,252
C18E63A3EA120D7C,2179,medium_delay,disabled,0.416666666667,0.416666666667,13.100000000000,1.421440972222,1.000000000000,0.000000000000,262
C18E63A3EA120D7C,2179,medium_delay,sign,0.520833333333,0.520833333333,10.040000000000,1.361762152778,0.238641686183,0.091691831799,251
C18E63A3EA120D7C,2179,medium_delay,tanh,0.458333333333,0.458333333333,11.590909090909,1.383463541667,0.407159427702,0.063164331030,255
C18E63A3EA120D7C,2179,medium_delay,random,0.458333333333,0.458333333333,11.545454545455,1.378038194444,0.285100002094,0.094736775076,254
C18E63A3EA120D7C,2179,long_delay,kernel,0.458333333333,0.458333333333,11.363636363636,1.356336805556,0.266932239174,0.086278468217,250
C18E63A3EA120D7C,2179,long_delay,constant,0.458333333333,0.458333333333,11.363636363636,1.356336805556,0.266932239174,0.000000000000,250
C18E63A3EA120D7C,2179,long_delay,disabled,0.437500000000,0.437500000000,12.619047619048,1.437717013889,1.000000000000,0.000000000000,265
C18E63A3EA120D7C,2179,long_delay,sign,0.458333333333,0.458333333333,11.363636363636,1.356336805556,0.245714285714,0.095338775510,250
C18E63A3EA120D7C,2179,long_delay,tanh,0.437500000000,0.437500000000,12.000000000000,1.367187500000,0.395696246625,0.061545237983,252
C18E63A3EA120D7C,2179,long_delay,random,0.458333333333,0.458333333333,11.318181818182,1.350911458333,0.252269265400,0.078970079404,249
C18E63A3EA120D7C,2251,medium_delay,kernel,0.458333333333,0.458333333333,10.590909090909,1.264105902778,0.250120357027,0.077861256764,233
C18E63A3EA120D7C,2251,medium_delay,constant,0.500000000000,0.500000000000,9.666666666667,1.258680555556,0.250120357027,0.000000000000,232
C18E63A3EA120D7C,2251,medium_delay,disabled,0.458333333333,0.458333333333,11.409090909091,1.361762152778,1.000000000000,0.000000000000,251
C18E63A3EA120D7C,2251,medium_delay,sign,0.458333333333,0.458333333333,10.590909090909,1.264105902778,0.228043775650,0.086039812037,233
C18E63A3EA120D7C,2251,medium_delay,tanh,0.437500000000,0.437500000000,11.190476190476,1.274956597222,0.411043476451,0.052239946432,235
C18E63A3EA120D7C,2251,medium_delay,random,0.437500000000,0.437500000000,11.142857142857,1.269531250000,0.238952001866,0.071958273440,234
C18E63A3EA120D7C,2251,long_delay,kernel,0.583333333333,0.583333333333,8.035714285714,1.220703125000,0.265366349853,0.085517407680,225
C18E63A3EA120D7C,2251,long_delay,constant,0.541666666667,0.541666666667,8.692307692308,1.226128472222,0.265366349853,0.000000000000,226
C18E63A3EA120D7C,2251,long_delay,disabled,0.583333333333,0.583333333333,8.428571428571,1.280381944444,1.000000000000,0.000000000000,236
C18E63A3EA120D7C,2251,long_delay,sign,0.583333333333,0.583333333333,8.035714285714,1.220703125000,0.244070278184,0.094499977491,225
C18E63A3EA120D7C,2251,long_delay,tanh,0.541666666667,0.541666666667,8.730769230769,1.231553819444,0.414124513333,0.058769202807,227
C18E63A3EA120D7C,2251,long_delay,random,0.562500000000,0.562500000000,8.370370370370,1.226128472222,0.291630453846,0.097615731514,226
C18E63A3EA120D7C,2333,medium_delay,kernel,0.520833333333,0.520833333333,10.080000000000,1.367187500000,0.320647997117,0.109380846817,252
C18E63A3EA120D7C,2333,medium_delay,constant,0.500000000000,0.500000000000,10.625000000000,1.383463541667,0.320647997117,0.000000000000,255
C18E63A3EA120D7C,2333,medium_delay,disabled,0.479166666667,0.479166666667,12.217391304348,1.524522569444,1.000000000000,0.000000000000,281
C18E63A3EA120D7C,2333,medium_delay,sign,0.520833333333,0.520833333333,10.080000000000,1.367187500000,0.301526717557,0.120608356156,252
C18E63A3EA120D7C,2333,medium_delay,tanh,0.520833333333,0.520833333333,10.240000000000,1.388888888889,0.454048589055,0.073837540900,256
C18E63A3EA120D7C,2333,medium_delay,random,0.520833333333,0.520833333333,10.240000000000,1.388888888889,0.322047217689,0.109903046309,256
C18E63A3EA120D7C,2333,long_delay,kernel,0.520833333333,0.520833333333,9.320000000000,1.264105902778,0.272368265081,0.088878302276,233
C18E63A3EA120D7C,2333,long_delay,constant,0.520833333333,0.520833333333,9.360000000000,1.269531250000,0.272368265081,0.000000000000,234
C18E63A3EA120D7C,2333,long_delay,disabled,0.541666666667,0.541666666667,9.653846153846,1.361762152778,1.000000000000,0.000000000000,251
C18E63A3EA120D7C,2333,long_delay,sign,0.520833333333,0.520833333333,9.320000000000,1.264105902778,0.251432129514,0.098214013762,233
C18E63A3EA120D7C,2333,long_delay,tanh,0.479166666667,0.479166666667,10.260869565217,1.280381944444,0.422035327220,0.063869343443,236
C18E63A3EA120D7C,2333,long_delay,random,0.479166666667,0.479166666667,10.217391304348,1.274956597222,0.302046737203,0.102032907402,235
C18E63A3EA120D7C,2411,medium_delay,kernel,0.416666666667,0.416666666667,11.900000000000,1.291232638889,0.332513741625,0.113704442802,238
C18E63A3EA120D7C,2411,medium_delay,constant,0.437500000000,0.437500000000,11.238095238095,1.280381944444,0.332513741625,0.000000000000,236
C18E63A3EA120D7C,2411,medium_delay,disabled,0.437500000000,0.437500000000,12.523809523810,1.426866319444,1.000000000000,0.000000000000,263
C18E63A3EA120D7C,2411,medium_delay,sign,0.416666666667,0.416666666667,11.900000000000,1.291232638889,0.314657210402,0.125648050344,238
C18E63A3EA120D7C,2411,medium_delay,tanh,0.395833333333,0.395833333333,12.736842105263,1.312934027778,0.462529573041,0.079824323255,242
C18E63A3EA120D7C,2411,medium_delay,random,0.479166666667,0.479166666667,10.260869565217,1.280381944444,0.335866908014,0.114875467051,236
C18E63A3EA120D7C,2411,long_delay,kernel,0.395833333333,0.395833333333,12.473684210526,1.285807291667,0.308698627996,0.104739342139,237
C18E63A3EA120D7C,2411,long_delay,constant,0.479166666667,0.479166666667,10.217391304348,1.274956597222,0.308698627996,0.000000000000,235
C18E63A3EA120D7C,2411,long_delay,disabled,0.500000000000,0.500000000000,10.708333333333,1.394314236111,1.000000000000,0.000000000000,257
C18E63A3EA120D7C,2411,long_delay,sign,0.375000000000,0.375000000000,13.166666666667,1.285807291667,0.289622641509,0.115741367035,237
C18E63A3EA120D7C,2411,long_delay,tanh,0.416666666667,0.416666666667,12.000000000000,1.302083333333,0.448186921628,0.073837471127,240
C18E63A3EA120D7C,2411,long_delay,random,0.458333333333,0.458333333333,10.636363636364,1.269531250000,0.292884480243,0.098159895772,234
C18E63A3EA120D7C,2503,medium_delay,kernel,0.458333333333,0.458333333333,11.181818181818,1.334635416667,0.273592044861,0.089455721279,246
C18E63A3EA120D7C,2503,medium_delay,constant,0.520833333333,0.520833333333,9.800000000000,1.329210069444,0.273592044861,0.000000000000,245
C18E63A3EA120D7C,2503,medium_delay,disabled,0.395833333333,0.395833333333,14.315789473684,1.475694444444,1.000000000000,0.000000000000,272
C18E63A3EA120D7C,2503,medium_delay,sign,0.458333333333,0.458333333333,11.227272727273,1.340060763889,0.255163727960,0.100055199893,247
C18E63A3EA120D7C,2503,medium_delay,tanh,0.437500000000,0.437500000000,11.857142857143,1.350911458333,0.406289179065,0.060103504141,249
C18E63A3EA120D7C,2503,medium_delay,random,0.458333333333,0.458333333333,11.318181818182,1.350911458333,0.279182695791,0.092054293428,249
C18E63A3EA120D7C,2503,long_delay,kernel,0.562500000000,0.562500000000,8.074074074074,1.182725694444,0.295188792839,0.099148819879,218
C18E63A3EA120D7C,2503,long_delay,constant,0.541666666667,0.541666666667,8.346153846154,1.177300347222,0.295188792839,0.000000000000,217
C18E63A3EA120D7C,2503,long_delay,disabled,0.562500000000,0.562500000000,8.777777777778,1.285807291667,1.000000000000,0.000000000000,237
C18E63A3EA120D7C,2503,long_delay,sign,0.562500000000,0.562500000000,8.074074074074,1.182725694444,0.275418994413,0.109563371930,218
C18E63A3EA120D7C,2503,long_delay,tanh,0.541666666667,0.541666666667,8.538461538462,1.204427083333,0.435976786838,0.063667280448,222
C18E63A3EA120D7C,2503,long_delay,random,0.583333333333,0.583333333333,7.821428571429,1.188151041667,0.315417274604,0.107384294105,219
